Date,White,Black,Result,EngineName,EngineDetails
2022.08.01,Mlawa,Gerena Rivas,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Laurusas,Tologon tegin,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Fluvia Poyatos,Nissinen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Dornbusch,Barcenilla,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Durarbayli,Ali Marandi,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Durarbayli,Ali Marandi,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Durarbayli,Ali Marandi,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Young,Maman,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Sarup,Darmanin,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Lorenzana,Hamitevici,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Deng,Henderson de La Fuente,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Munoz Santana,Kadric,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Munoz Santana,Kadric,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,Kwon,Avila Pavas,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.01,McShane,Markus,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.01.25,Carlsen,Mamedyarov,*,Stockfish 150122-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.01.25,Rapport,Vidit,*,Stockfish 150122-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.01.25,Praggnanandhaa R,Karjakin,*,Stockfish 150122-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.11.28,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish 271121-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.11.28,Nepomniachtchi,Carlsen,*,Stockfish 271121-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2022.06.10,Topalov,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.10,Mamedyarov,Radjabov,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.10,Topalov,Carlsen,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.10,Mamedyarov,Radjabov,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.10,Topalov,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.10,Mamedyarov,Radjabov,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.04.06,Nepomniachtchi,Firouzja,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.04.06,Firouzja,Caruana,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.04.12,Caruana,Praggnanandhaa R,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Svidler,Artemiev,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Van Foreest,Tukhaev,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Wang,Carlsen,0-1,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Carlsen,Tsydypov,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Andreikin,Gelfand,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Golubov,Carlsen,0-1,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Duda,Jones,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Tari,Sakaev,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Carlsen,Nakamura,1/2-1/2,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Wang,Tari,1/2-1/2,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Carlsen,Gelfand,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Nakamura,Duda,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Artemiev,Giri,0-1,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Mamedyarov,Carlsen,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Grischuk,Nepomniachtchi,0-1,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Mamedyarov,Adly,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Carlsen,Korobov,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.30,Karjakin,Svidler,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.03.27,Carlsen,Ding,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.03.27,Carlsen,Vachier-Lagrave,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.16,Pentala Harikrishna,Ian Nepomniachtchi,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.16,Hikaru Nakamura,Alireza Firouzja,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.16,Magnus Carlsen,Levon Aronian,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.16,Levon Aronian,Pentala Harikrishna,1/2-1/2,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.16,Leinier Dominguez,Magnus Carlsen,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.16,Hikaru Nakamura,Ian Nepomniachtchi,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Praggnanandhaa,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,So,Giri,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Erigaisi Arjun,Praggnanandhaa,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Mamedyarov,Le,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Carlsen,Duda,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Giri,So,*,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Duda,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Carlsen,Duda,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Giri,So,*,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,Duda,Carlsen,*,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,So,Giri,*,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.11.20,So,Giri,*,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2015.12.27,"Carlsen, Magnus","Giri, Anish",*,Stockfish 041215 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.4GHz Haswell-EP"
2021.06.30,So,Carlsen,1/2-1/2,,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,So,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Artemiev,Giri,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Duda,Ding,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Carlsen,So,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,So,Carlsen,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Giri,Artemiev,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Erigaisi Arjun,Aronian,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Carlsen,So,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Aronian,Erigaisi Arjun,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Duda,Ding,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Aronian,Erigaisi Arjun,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,Carlsen,So,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.30,So,Carlsen,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2024.06.03,Nakamura,Carlsen,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.06.03,Nakamura,Carlsen,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.06.03,Cramling,Lei,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.06.03,Cramling,Lei,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.02,Carlsen,So,1/2-1/2,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.02,So,Carlsen,1-0,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.02,Caruana,Nepomniachtchi,1/2-1/2,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.02,Caruana,Nepomniachtchi,*,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.01.24,Carlsen,Van Wely,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.01.24,Nepomniachtchi,Harikrishna,*,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.01.24,Wei,Adhiban,*,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.01.24,Carlsen,Van Wely,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.03.14,Carlsen,Anton Guijarro,1-0,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Pichot,Dubov,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Aronian,Giri,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Anton Guijarro,Grandelius,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Van Foreest,Radjabov,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Dubov,So,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Carlsen,Mamedyarov,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Aronian,Dubov,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Nepomniachtchi,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Dubov,Giri,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Van Foreest,So,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Carlsen,Karjakin,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Radjabov,Carlsen,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Giri,Mamedyarov,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Giri,Mamedyarov,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Karjakin,Anton Guijarro,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Karjakin,Anton Guijarro,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.14,Radjabov,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2017.08.14,Le,Caruana,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.14,Nakamura,Kasparov,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.14,Aronian,Nepomniachtchi,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.14,Anand,Aronian,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.11,Karjakin,Caruana,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.02,Carlsen,Ding,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.02,Ding,Carlsen,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.02,Carlsen,Ding,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.02,Ding,Carlsen,0-1,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Grischuk,Carlsen,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Carlsen,Bu,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Mamedyarov,Korobov,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Svidler,Grischuk,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Carlsen,Xiong,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Xiong,Korobov,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Dubov,Carlsen,*,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Dubov,Carlsen,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Svidler,Carlsen,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Carlsen,Le,*,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Svidler,Xiong,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Dubov,Mamedyarov,*,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Carlsen,Le,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.16,Mamedyarov,Carlsen,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.06.26,Giri,Carlsen,0-1,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.28,Christiansen,Cuhendi,1/2-1/2,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.28,Salomon,Andyka,*,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.11.27,Gukesh D,Ding,1-0,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.01.13,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.08.23,Caruana,Vachier-Lagrave,1/2-1/2,Stockfish 120819-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.08.23,Anand,Giri,*,Stockfish 120819-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Svidler,Nakamura,*,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,So,Giri,1/2-1/2,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Nakamura,Svidler,*,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Giri,So,1/2-1/2,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Svidler,Nakamura,0-1,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Kasparov,Topalov,*,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Nakamura,Svidler,1-0,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Giri,So,1/2-1/2,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Topalov,Kasparov,1/2-1/2,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Kasparov,Topalov,1-0,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Topalov,Kasparov,*,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,Svidler,Nakamura,1-0,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.09.14,So,Giri,1/2-1/2,Stockfish 270818-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.12.26,Carlsen,So,1/2-1/2,Stockfish 191220-asn,"main analysis: 16x4.4GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2020.12.26,Carlsen,Aronian,1/2-1/2,Stockfish 191220-asn,"main analysis: 16x4.4GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2020.12.26,Grischuk,Nakamura,*,Stockfish 191220-asn,"main analysis: 16x4.4GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2020.12.26,Vachier-Lagrave,Nakamura,*,Stockfish 191220-asn,"main analysis: 16x4.4GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2020.12.26,Vachier-Lagrave,Nakamura,1/2-1/2,Stockfish 191220-asn,"main analysis: 16x4.4GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
